,,,,,,,,,,,,,,,,,,,,,[],"[{""id"":353526,""record_id"":""4943438"",""test_type"":""ccvretail"",""city_name"":""CALI"",""position_name"":""AUXILIAR VENTAS"",""system_state"":"""",""valid_system_state"":1,""txt"":""Es un Candidato Recomendable.\n\nPercentil 64 = El puntaje es mejor que el 64% de la población de vendedores evaluados con CCVRETAIL.\n\nExiste una alta probabilidad que el desempeño comercial del candidato sea exitoso, y que su trabajo impacte directamente en los resultados de la compañía. \n"",""report_date"":""2019-05-13"",""report_time"":""2019-05-14T23:19:40.000Z"",""report_updated_at"":""2019-05-13T23:19:40.000Z"",""report_created_at"":""2019-05-13T22:52:07.000Z"",""post_state"":""2"",""company_id"":60,""created_at"":""2019-05-14T02:57:36.079Z"",""updated_at"":""2019-05-14T02:57:36.244Z"",""position_id"":644,""state_by_company"":false,""phone"":null,""position_code"":""437502"",""psy_tests"":[{""id"":2776477,""percent"":64.0,""color"":""linea-verde"",""width"":320.0,""black"":null,""gray"":null,""zone"":"""",""scale_state"":"""",""created_at"":""2019-05-14T02:57:36.098Z"",""node"":""a1"",""order"":1},{""id"":2776478,""percent"":57.0,""color"":""linea-verde"",""width"":285.0,""black"":null,""gray"":null,""zone"":"""",""scale_state"":"""",""created_at"":""2019-05-14T02:57:36.112Z"",""node"":""a2"",""order"":2},{""id"":2776479,""percent"":16.0,""color"":""linea-roja"",""width"":80.0,""black"":null,""gray"":null,""zone"":"""",""scale_state"":"""",""created_at"":""2019-05-14T02:57:36.125Z"",""node"":""a3"",""order"":3},{""id"":2776480,""percent"":8.0,""color"":""linea-roja"",""width"":40.0,""black"":null,""gray"":null,""zone"":"""",""scale_state"":"""",""created_at"":""2019-05-14T02:57:36.137Z"",""node"":""a4"",""order"":4},{""id"":2776481,""percent"":99.0,""color"":""linea-azul"",""width"":495.0,""black"":null,""gray"":null,""zone"":"""",""scale_state"":"""",""created_at"":""2019-05-14T02:57:36.150Z"",""node"":""a5"",""order"":5},{""id"":2776482,""percent"":1.0,""color"":""linea-roja"",""width"":5.0,""black"":null,""gray"":null,""zone"":"""",""scale_state"":"""",""created_at"":""2019-05-14T02:57:36.163Z"",""node"":""a6"",""order"":6},{""id"":2776483,""percent"":53.0,""color"":""linea-verde"",""width"":265.0,""black"":null,""gray"":null,""zone"":"""",""scale_state"":"""",""created_at"":""2019-05-14T02:57:36.177Z"",""node"":""a7"",""order"":7},{""id"":2776484,""percent"":65.0,""color"":""linea-verde"",""width"":325.0,""black"":null,""gray"":null,""zone"":"""",""scale_state"":"""",""created_at"":""2019-05-14T02:57:36.190Z"",""node"":""a8"",""order"":8},{""id"":2776485,""percent"":26.0,""color"":""linea-naranja"",""width"":130.0,""black"":null,""gray"":null,""zone"":"""",""scale_state"":"""",""created_at"":""2019-05-14T02:57:36.203Z"",""node"":""a9"",""order"":9}]},{""id"":353527,""record_id"":""4943439"",""test_type"":""eri"",""city_name"":""CALI"",""position_name"":""AUXILIAR VENTAS"",""system_state"":""DP"",""valid_system_state"":1,""txt"":"""",""report_date"":""2019-05-13"",""report_time"":""2019-05-14T23:19:40.000Z"",""report_updated_at"":""2019-05-13T23:19:40.000Z"",""report_created_at"":""2019-05-13T22:52:07.000Z"",""post_state"":""2"",""company_id"":60,""created_at"":""2019-05-14T02:57:36.274Z"",""updated_at"":""2019-05-14T02:57:36.408Z"",""position_id"":644,""state_by_company"":false,""phone"":null,""position_code"":""437502"",""psy_tests"":[{""id"":2776486,""percent"":19.0,""color"":""GreenSquare"",""width"":193.99,""black"":40.84,""gray"":377.77,""zone"":""2B"",""scale_state"":""DP"",""created_at"":""2019-05-14T02:57:36.297Z"",""node"":""a1"",""order"":1},{""id"":2776487,""percent"":25.0,""color"":""OrangeSquare"",""width"":255.25,""black"":40.84,""gray"":357.35,""zone"":""3A"",""scale_state"":""DP"",""created_at"":""2019-05-14T02:57:36.313Z"",""node"":""a2"",""order"":2},{""id"":2776488,""percent"":11.0,""color"":""BlueSquare"",""width"":112.31,""black"":40.84,""gray"":296.09,""zone"":""1B"",""scale_state"":""DP"",""created_at"":""2019-05-14T02:57:36.326Z"",""node"":""a3"",""order"":3},{""id"":2776489,""percent"":17.0,""color"":""GreenSquare"",""width"":173.57,""black"":51.05,""gray"":173.57,""zone"":""2A"",""scale_state"":""DP"",""created_at"":""2019-05-14T02:57:36.338Z"",""node"":""a4"",""order"":4},{""id"":2776490,""percent"":7.0,""color"":""BlueSquare"",""width"":71.47,""black"":81.68,""gray"":204.2,""zone"":""1B"",""scale_state"":""DP"",""created_at"":""2019-05-14T02:57:36.351Z"",""node"":""a5"",""order"":5},{""id"":2776491,""percent"":16.0,""color"":""GreenSquare"",""width"":163.36,""black"":40.84,""gray"":439.03,""zone"":""2A"",""scale_state"":""DP"",""created_at"":""2019-05-14T02:57:36.363Z"",""node"":""a6"",""order"":6},{""id"":2776492,""percent"":41.0,""color"":""RedSquare"",""width"":418.61,""black"":40.84,""gray"":449.24,""zone"":""4A"",""scale_state"":""DP"",""created_at"":""2019-05-14T02:57:36.376Z"",""node"":""a7"",""order"":7}]}]"
,,,,,,,,,,,,,,,,,,,,,"[{""company"":""Plaza paquita"",""position"":""Cajera polivalente"",""start_date"":""2016-01-01"",""end_date"":""2017-12-01"",""at_present"":false,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null},{""company"":""Consumo y merkepaisa"",""position"":""Cajera polivalente"",""start_date"":""2017-04-01"",""end_date"":""2017-11-01"",""at_present"":false,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null}]",[]
,,,,,,,,,,,,,,,,,,,,,"[{""company"":""Ministerio de Educación"",""position"":""Docente"",""start_date"":""2017-01-01"",""end_date"":null,""at_present"":true,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null}]",[]
,,,,,,,,,,,,,,,,,,,,,"[{""company"":""Teleperformance"",""position"":""Asesor comercial"",""start_date"":""2011-12-05"",""end_date"":""2013-10-16"",""at_present"":false,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null},{""company"":""Directv"",""position"":""Ejecutivo comercial"",""start_date"":""2017-12-26"",""end_date"":""2018-02-28"",""at_present"":false,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null},{""company"":""Jazzplat Colombiano"",""position"":""Asesor comercial"",""start_date"":""2013-12-18"",""end_date"":""2017-06-06"",""at_present"":false,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null}]",[]
,,,,,,,,,,,,,,,,,,,,,[],[]
,,,,,,,,,,,,,,,,,,,,,"[{""company"":""Advantage hotel club"",""position"":""Atencion al cliente via telefonica"",""start_date"":""2015-04-01"",""end_date"":""2015-07-01"",""at_present"":false,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null}]",[]
,,,,,,,,,,,,,,,,,,,,,[],[]
,,,,,,,,,,,,,,,,,,,,,"[{""company"":""CORPOSALUD ARAGUA"",""position"":""ANALISTA DE NOMIMA"",""start_date"":""2016-12-01"",""end_date"":""2017-03-01"",""at_present"":false,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null},{""company"":""CONFMAR C.A"",""position"":""ANALISTA DE GESTION HUMANA"",""start_date"":""2018-02-01"",""end_date"":""2018-09-01"",""at_present"":false,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null},{""company"":""GRUPO LIDER INVERSIONES C.A "",""position"":""ANALISTA DE RECURSOS HUMANOS"",""start_date"":""2017-11-01"",""end_date"":""2018-02-01"",""at_present"":false,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null},{""company"":""FUNDACION TIGRES DE ARAGUA"",""position"":""COORDINADORA DE ALMACEN "",""start_date"":""2018-09-01"",""end_date"":""2019-04-01"",""at_present"":false,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null}]",[]
,,,,,,,,,,,,,,,,,,,,,[],[]
,,,,,,,,,,,,,,,,,,,,,[],[]
,,,,,,,,,,,,,,,,,,,,,[],[]
,,,,,,,,,,,,,,,,,,,,,"[{""company"":""dhl"",""position"":""supply chain specialist"",""start_date"":""2017-05-01"",""end_date"":""2018-08-01"",""at_present"":false,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null},{""company"":""dhl"",""position"":""program analyst"",""start_date"":""2016-09-01"",""end_date"":""2017-05-01"",""at_present"":false,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null},{""company"":""beiersdorf"",""position"":""practicante contraloria"",""start_date"":""2013-07-01"",""end_date"":""2014-01-01"",""at_present"":false,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null},{""company"":""unipanamericana"",""position"":""operadora de educacion continuada y consultoria"",""start_date"":""2015-05-01"",""end_date"":""2015-09-01"",""at_present"":false,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null}]",[]
,,,,,,,,,,,,,,,,,,,,,"[{""company"":""Albeca ca"",""position"":""Logística, supervisor línea de producción, inventarios, mantenimiento preventivo y correctivo entre otras"",""start_date"":""2014-11-01"",""end_date"":""2018-10-01"",""at_present"":false,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null},{""company"":""Supermercado sol de oro"",""position"":""Logística, almacén, operario, inventarios y otros"",""start_date"":""2010-07-01"",""end_date"":""2014-05-01"",""at_present"":false,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null},{""company"":""Palma real"",""position"":""Auxiliar de mecánico "",""start_date"":""2006-03-01"",""end_date"":""2010-06-01"",""at_present"":false,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null},{""company"":""Fundación Agua Bendita Girón "",""position"":""Mensajero"",""start_date"":""2018-12-01"",""end_date"":""2019-05-01"",""at_present"":false,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null},{""company"":""Mercaderia sas justo y bueno"",""position"":""Personal de tienda"",""start_date"":""2019-07-30"",""end_date"":null,""at_present"":true,""description"":""Servicio al cliente, manejo de caja, inventarios, manejo de productos (surtir, rotación de productos, fijación de precios) y apoyo administrativo. Conocimientos en Word, Excel y correo electrónico y con Habilidades comerciales, trabajo en equipo, resolución de conflictos, y capacidad de auto gestión. Turnos rotativos, disponibilidad de trabajo en fines de semana y/o feriados. Manejo de bodega, mantenimiento de punto y aseo del mismo, logística y tareas administrativas como pedidos, manejo de dinero y kardex."",""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null},{""company"":""Avícola el Madroño "",""position"":""Auxiliar de canastillas oficios varios. "",""start_date"":""2019-06-19"",""end_date"":""2019-07-29"",""at_present"":false,""description"":""Trabajo en equipo auxiliar de bodega con buena experiencia en planta de producción alimenticia y productos perecederos cargue y descargue de mercancía, manejo de inventarios y trabajo en cuartos fríos, Turnos diurnos y nocturnos. Renuncie por un mejor empleo en justo y bueno mercadería sas donde trabajo actualmente. "",""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null}]","[{""id"":430513,""record_id"":""5143174"",""test_type"":""eri"",""city_name"":""SANTANDER   "",""position_name"":""OPERACION"",""system_state"":""DP"",""valid_system_state"":1,""txt"":"""",""report_date"":""2019-07-09"",""report_time"":""2019-07-10T23:58:17.000Z"",""report_updated_at"":""2019-07-09T23:58:17.000Z"",""report_created_at"":""2019-07-09T23:48:16.000Z"",""post_state"":""2"",""company_id"":49,""created_at"":""2019-07-10T04:08:43.423Z"",""updated_at"":""2019-07-10T04:08:43.562Z"",""position_id"":668,""state_by_company"":false,""phone"":null,""position_code"":""560126"",""psy_tests"":[{""id"":3347974,""percent"":32.0,""color"":""OrangeSquare"",""width"":326.72,""black"":40.84,""gray"":398.19,""zone"":""3B"",""scale_state"":""DP"",""created_at"":""2019-07-10T04:08:43.446Z"",""node"":""a1"",""order"":1},{""id"":3347975,""percent"":23.0,""color"":""GreenSquare"",""width"":234.83,""black"":40.84,""gray"":387.98,""zone"":""2B"",""scale_state"":""DP"",""created_at"":""2019-07-10T04:08:43.459Z"",""node"":""a2"",""order"":2},{""id"":3347976,""percent"":20.0,""color"":""GreenSquare"",""width"":204.2,""black"":40.84,""gray"":326.72,""zone"":""2B"",""scale_state"":""DP"",""created_at"":""2019-07-10T04:08:43.472Z"",""node"":""a3"",""order"":3},{""id"":3347977,""percent"":15.0,""color"":""GreenSquare"",""width"":153.15,""black"":51.05,""gray"":204.2,""zone"":""2A"",""scale_state"":""DP"",""created_at"":""2019-07-10T04:08:43.485Z"",""node"":""a4"",""order"":4},{""id"":3347978,""percent"":14.0,""color"":""GreenSquare"",""width"":142.94,""black"":40.84,""gray"":326.72,""zone"":""2A"",""scale_state"":""DP"",""created_at"":""2019-07-10T04:08:43.499Z"",""node"":""a5"",""order"":5},{""id"":3347979,""percent"":7.0,""color"":""BlueSquare"",""width"":71.47,""black"":40.84,""gray"":449.24,""zone"":""1B"",""scale_state"":""DP"",""created_at"":""2019-07-10T04:08:43.512Z"",""node"":""a6"",""order"":6},{""id"":3347980,""percent"":32.0,""color"":""OrangeSquare"",""width"":326.72,""black"":40.84,""gray"":439.03,""zone"":""3B"",""scale_state"":""DP"",""created_at"":""2019-07-10T04:08:43.525Z"",""node"":""a7"",""order"":7}]},{""id"":434859,""record_id"":""5152831"",""test_type"":""eri"",""city_name"":""SANTANDER   "",""position_name"":""PERSONAL DE TIENDA"",""system_state"":""DP"",""valid_system_state"":1,""txt"":"""",""report_date"":""2019-07-11"",""report_time"":""2019-07-12T21:37:45.000Z"",""report_updated_at"":""2019-07-11T21:37:45.000Z"",""report_created_at"":""2019-07-11T21:37:45.000Z"",""post_state"":""1"",""company_id"":49,""created_at"":""2019-07-12T01:54:55.406Z"",""updated_at"":""2019-07-12T01:54:55.543Z"",""position_id"":672,""state_by_company"":false,""phone"":null,""position_code"":""605658"",""psy_tests"":[{""id"":3376562,""percent"":32.0,""color"":""OrangeSquare"",""width"":326.72,""black"":40.84,""gray"":387.98,""zone"":""3B"",""scale_state"":""DP"",""created_at"":""2019-07-12T01:54:55.424Z"",""node"":""a1"",""order"":1},{""id"":3376563,""percent"":23.0,""color"":""GreenSquare"",""width"":234.83,""black"":40.84,""gray"":377.77,""zone"":""2B"",""scale_state"":""DP"",""created_at"":""2019-07-12T01:54:55.436Z"",""node"":""a2"",""order"":2},{""id"":3376564,""percent"":20.0,""color"":""GreenSquare"",""width"":204.2,""black"":40.84,""gray"":275.67,""zone"":""2B"",""scale_state"":""DP"",""created_at"":""2019-07-12T01:54:55.448Z"",""node"":""a3"",""order"":3},{""id"":3376565,""percent"":15.0,""color"":""GreenSquare"",""width"":153.15,""black"":40.84,""gray"":265.46,""zone"":""2A"",""scale_state"":""DP"",""created_at"":""2019-07-12T01:54:55.460Z"",""node"":""a4"",""order"":4},{""id"":3376566,""percent"":14.0,""color"":""GreenSquare"",""width"":142.94,""black"":40.84,""gray"":204.2,""zone"":""2A"",""scale_state"":""DP"",""created_at"":""2019-07-12T01:54:55.472Z"",""node"":""a5"",""order"":5},{""id"":3376567,""percent"":7.0,""color"":""BlueSquare"",""width"":71.47,""black"":40.84,""gray"":439.03,""zone"":""1B"",""scale_state"":""DP"",""created_at"":""2019-07-12T01:54:55.484Z"",""node"":""a6"",""order"":6},{""id"":3376568,""percent"":32.0,""color"":""OrangeSquare"",""width"":326.72,""black"":40.84,""gray"":449.24,""zone"":""3B"",""scale_state"":""DP"",""created_at"":""2019-07-12T01:54:55.495Z"",""node"":""a7"",""order"":7}]},{""id"":434914,""record_id"":""5152830"",""test_type"":""ccv"",""city_name"":""SANTANDER   "",""position_name"":""PERSONAL DE TIENDA"",""system_state"":"""",""valid_system_state"":1,""txt"":""Es un Candidato Altamente Recomendable.\n\nPercentil 83 = El puntaje es mejor que el 83% de la población de vendedores evaluados con CCV.\n\nExiste una muy alta probabilidad que el desempeño comercial del candidato sea exitoso, y que su trabajo pueda impactar directamente en los resultados de la compañía. \n"",""report_date"":""2019-07-11"",""report_time"":""2019-07-12T22:02:02.000Z"",""report_updated_at"":""2019-07-11T22:02:02.000Z"",""report_created_at"":""2019-07-11T21:37:45.000Z"",""post_state"":""2"",""company_id"":49,""created_at"":""2019-07-12T02:24:47.149Z"",""updated_at"":""2019-07-12T02:24:47.314Z"",""position_id"":672,""state_by_company"":false,""phone"":null,""position_code"":""605658"",""psy_tests"":[{""id"":3376944,""percent"":83.0,""color"":""linea-azul"",""width"":415.0,""black"":null,""gray"":null,""zone"":"""",""scale_state"":"""",""created_at"":""2019-07-12T02:24:47.167Z"",""node"":""a1"",""order"":1},{""id"":3376945,""percent"":8.0,""color"":""linea-roja"",""width"":40.0,""black"":null,""gray"":null,""zone"":"""",""scale_state"":"""",""created_at"":""2019-07-12T02:24:47.180Z"",""node"":""a2"",""order"":2},{""id"":3376946,""percent"":42.0,""color"":""linea-naranja"",""width"":210.0,""black"":null,""gray"":null,""zone"":"""",""scale_state"":"""",""created_at"":""2019-07-12T02:24:47.192Z"",""node"":""a3"",""order"":3},{""id"":3376947,""percent"":84.0,""color"":""linea-azul"",""width"":420.0,""black"":null,""gray"":null,""zone"":"""",""scale_state"":"""",""created_at"":""2019-07-12T02:24:47.205Z"",""node"":""a4"",""order"":4},{""id"":3376948,""percent"":24.0,""color"":""linea-roja"",""width"":120.0,""black"":null,""gray"":null,""zone"":"""",""scale_state"":"""",""created_at"":""2019-07-12T02:24:47.218Z"",""node"":""a5"",""order"":5},{""id"":3376949,""percent"":89.0,""color"":""linea-azul"",""width"":445.0,""black"":null,""gray"":null,""zone"":"""",""scale_state"":"""",""created_at"":""2019-07-12T02:24:47.230Z"",""node"":""a6"",""order"":6},{""id"":3376950,""percent"":93.0,""color"":""linea-azul"",""width"":465.0,""black"":null,""gray"":null,""zone"":"""",""scale_state"":"""",""created_at"":""2019-07-12T02:24:47.242Z"",""node"":""a7"",""order"":7},{""id"":3376951,""percent"":77.0,""color"":""linea-azul"",""width"":385.0,""black"":null,""gray"":null,""zone"":"""",""scale_state"":"""",""created_at"":""2019-07-12T02:24:47.255Z"",""node"":""a8"",""order"":8},{""id"":3376952,""percent"":81.0,""color"":""linea-azul"",""width"":405.0,""black"":null,""gray"":null,""zone"":"""",""scale_state"":"""",""created_at"":""2019-07-12T02:24:47.267Z"",""node"":""a9"",""order"":9}]}]"
,,,,,,,,,,,,,,,,,,,,,"[{""company"":""Palacio nacional"",""position"":""Vendedor"",""start_date"":""2017-12-01"",""end_date"":""2018-12-01"",""at_present"":false,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null}]",[]
,,,,,,,,,,,,,,,,,,,,,[],[]
,,,,,,,,,,,,,,,,,,,,,[],[]
,,,,,,,,,,,,,,,,,,,,,[],[]
,,,,,,,,,,,,,,,,,,,,,"[{""company"":""Andres carne de res"",""position"":""Mesera - administradora"",""start_date"":""2014-11-01"",""end_date"":""2017-08-01"",""at_present"":false,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null},{""company"":""Al agua patos"",""position"":""Mesera-cajera-hosstes"",""start_date"":""2018-01-01"",""end_date"":""2019-03-01"",""at_present"":false,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null},{""company"":""Restaurantes oma"",""position"":""Mesera"",""start_date"":""2011-04-01"",""end_date"":""2012-03-01"",""at_present"":false,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null},{""company"":""Al agua patos "",""position"":""Mesera"",""start_date"":""2018-01-01"",""end_date"":""2019-03-01"",""at_present"":false,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null}]",[]
,,,,,,,,,,,,,,,,,,,,,[],[]
,,,,,,,,,,,,,,,,,,,,,"[{""company"":""inmobiliaria aseguramos su propiedad raiz"",""position"":""analista contable"",""start_date"":""2018-01-01"",""end_date"":""2018-06-01"",""at_present"":false,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null},{""company"":""fajas fitness look sas"",""position"":""administrador"",""start_date"":""2018-06-01"",""end_date"":null,""at_present"":true,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null},{""company"":""az voz \u0026 data c.a"",""position"":""cordinador general"",""start_date"":""2011-08-01"",""end_date"":""2018-01-01"",""at_present"":false,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null}]",[]
,,,,,,,,,,,,,,,,,,,,,[],[]
,,,,,,,,,,,,,,,,,,,,,"[{""company"":""Suministros del Frío C.A"",""position"":""Asistente administrativo"",""start_date"":""2005-03-01"",""end_date"":""2009-07-01"",""at_present"":false,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null},{""company"":""Seguros Qualitas C.A"",""position"":""Analista administrativo"",""start_date"":""2009-07-01"",""end_date"":""2017-06-01"",""at_present"":false,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null},{""company"":""Seguros Sofitasa C.A"",""position"":""Secretaria departamento de auditoría"",""start_date"":""1993-02-01"",""end_date"":""2001-06-01"",""at_present"":false,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null},{""company"":""Centro Clínico San Cristóbal Hospital Privado C.A"",""position"":""Ejecutiva de casos "",""start_date"":""2003-03-01"",""end_date"":""2003-05-01"",""at_present"":false,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null}]",[]
,,,,,,,,,,,,,,,,,,,,,"[{""company"":""Distrilorlo"",""position"":""Conductor "",""start_date"":""2013-01-01"",""end_date"":""2016-12-01"",""at_present"":false,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null},{""company"":""Elite flowers "",""position"":""Conductor "",""start_date"":""2017-03-01"",""end_date"":""2019-05-01"",""at_present"":false,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null},{""company"":""Gate gourmet "",""position"":""Conductor "",""start_date"":""2016-01-01"",""end_date"":""2016-12-01"",""at_present"":false,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null}]",[]
,,,,,,,,,,,,,,,,,,,,,"[{""company"":""Dicks Sport"",""position"":""Asesor de ventas"",""start_date"":""2019-01-01"",""end_date"":""2019-05-01"",""at_present"":false,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null},{""company"":""Tiendas Mohamed"",""position"":""Encargado de Tienda"",""start_date"":""2016-01-01"",""end_date"":""2018-01-01"",""at_present"":false,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null},{""company"":""Tiendas Coto Mall"",""position"":""Asesor de Ventas"",""start_date"":""2015-07-01"",""end_date"":""2015-12-01"",""at_present"":false,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null}]",[]
,,,,,,,,,,,,,,,,,,,,,"[{""company"":""Hotel Primavera La Ceja"",""position"":""Coordinador de comunicaciones"",""start_date"":""2004-01-01"",""end_date"":""2019-01-01"",""at_present"":false,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null}]",[]
,,,,,,,,,,,,,,,,,,,,,"[{""company"":""Ips Rangel "",""position"":""Fisioterapeuta  coordinadora del area"",""start_date"":""2016-01-01"",""end_date"":null,""at_present"":true,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null},{""company"":""Grupo P\u0026G"",""position"":""Fisioterapeuta sst"",""start_date"":""2016-06-01"",""end_date"":null,""at_present"":true,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null}]",[]
,,,,,,,,,,,,,,,,,,,,,[],[]
,,,,,,,,,,,,,,,,,,,,,"[{""company"":""Universal Service SAS"",""position"":""Servicio"",""start_date"":""2007-08-10"",""end_date"":""2009-01-30"",""at_present"":null,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null},{""company"":""Interbolsa SAI"",""position"":""Financiero"",""start_date"":""2009-02-02"",""end_date"":""2014-06-30"",""at_present"":null,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null},{""company"":""Soluciones Contables y Financieras"",""position"":""Cooperativo"",""start_date"":""2015-02-18"",""end_date"":""2016-02-17"",""at_present"":null,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null},{""company"":""Cooperativa Odontologica de Antioquia"",""position"":""Cooperativo"",""start_date"":""2016-02-17"",""end_date"":""2018-10-05"",""at_present"":null,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null},{""company"":""Provicredito SAS"",""position"":""Asesorias Juridicas"",""start_date"":""2018-10-08"",""end_date"":null,""at_present"":true,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null}]",[]
,,,,,,,,,,,,,,,,,,,,,[],[]
,,,,,,,,,,,,,,,,,,,,,[],[]
,,,,,,,,,,,,,,,,,,,,,"[{""company"":""Metropolis center "",""position"":""Auxiliar de logística "",""start_date"":""2018-06-01"",""end_date"":""2019-04-01"",""at_present"":false,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null}]",[]
,,,,,,,,,,,,,,,,,,,,,"[{""company"":""Potes food "",""position"":""Jefe de mesero"",""start_date"":""2015-07-06"",""end_date"":""2016-01-06"",""at_present"":false,""description"":""Dirigir, organizar y coordinar el buen funcionamiento de todo el equipo laboral "",""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null}]",[]
,,,,,,,,,,,,,,,,,,,,,[],[]
,,,,,,,,,,,,,,,,,,,,,"[{""company"":""Distribuidora los Océanos s.a"",""position"":""Ayudan de de Camion"",""start_date"":""2016-02-01"",""end_date"":""2018-04-01"",""at_present"":false,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null}]",[]
,,,,,,,,,,,,,,,,,,,,,[],[]
,,,,,,,,,,,,,,,,,,,,,"[{""company"":""calzados bucaramanga "",""position"":""bodeguero"",""start_date"":""2018-12-01"",""end_date"":""2019-10-01"",""at_present"":false,""description"":""distribución, picking, packing, inventarios, alistamiento, cargue y descargue entre otros  "",""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null},{""company"":""la vaquita express "",""position"":""logístico surtidor"",""start_date"":""2017-11-01"",""end_date"":""2018-04-01"",""at_present"":false,""description"":""surtir estantería, rotación de la mercancía, picking, cargue y descargue"",""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null}]",[]
,,,,,,,,,,,,,,,,,,,,,[],[]
,,,,,,,,,,,,,,,,,,,,,"[{""company"":""Remates la barraquera"",""position"":""Vendedora"",""start_date"":""2018-08-01"",""end_date"":""2018-11-01"",""at_present"":false,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null},{""company"":""Consultorio medico zuly lopez"",""position"":""Secretaria asistente"",""start_date"":""2005-08-01"",""end_date"":""2018-07-01"",""at_present"":false,""description"":null,""job_functions"":null,""withdrawal_reason"":null,""other_withdrawal_reason"":null}]",[]
